song_id,label,artist_id,fold
135203384,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,1670355,3
35632041,chill	club	dance	gym	night	party	relax	running	summer	work	workout,179975,2
135367714,car	chill	club	dance	gym	party	running	summer	work	workout,1598546,3
73126740,club	dance	gym	party,5390045,1
923949,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,9052,3
4308350,club	dance	gym	happy	night	party	running	summer	work	workout,71576,3
5495782,club	dance	party,77899,2
585969082,car	chill	club	dance	gym	night	party	running	summer	work	workout,368095,3
982678,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1069,3
100067510,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1518490,1
5490694,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,14,3
73517675,car	club	dance	gym	night	party	running	summer	work	workout,1188009,0
1738895,car	club	dance	gym	happy	night	party	running	summer	workout,101408,3
2517535,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1823,1
65779793,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work,1932,1
78442646,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,5425093,1
13783449,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,17,1
77913387,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,810507,2
556470622,car	chill	club	dance	gym	happy	party	running	summer,373906,3
67968314,club	dance	night	summer,3478601,0
416171312,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,4453455,3
40542101,chill	club	dance	night	party,1710895,2
13722587,club	dance	party,289273,2
86096861,car	chill	club	dance	gym	happy	night	party	relax	sleep	summer	work	workout,345052,2
2123570,club	dance,724,3
14500217,car	club	dance	gym	night	party	summer	workout,100675,0
98356870,club	dance	gym	happy	party	running	summer,5947658,2
67532875,chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,11475,2
70412929,car	chill	club	dance	gym	night	party	relax	running	summer	work	workout,469671,1
2677057,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,12530494,0
105960912,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,8719870,1
92962970,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,311820,0
469600952,car	chill	club	dance	gym	happy	night	party	running	summer	workout,13501,2
467431402,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,72660,3
378114151,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,1191615,2
7533122,car	chill	club	dance	happy	night	party	running	sad	summer,1373563,1
113671740,club	dance	party,6157,0
7365608,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,160,0
4095112,club	dance	gym	happy	night	party	summer	workout,771,3
78033230,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1892,1
27999681,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,725,1
144551866,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,347454,3
61676429,club	dance	party,1446678,3
454285152,club	workout,881751,1
109622684,chill	club	dance	party	relax	summer,1446147,2
70553167,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,985109,2
33309671,club	dance	night	party	running	summer,297440,3
10496671,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,45,3
1108321,club	dance	night	party,305,3
142986212,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,384236,1
391360322,car	chill	club	dance	gym	happy	party	running	summer	work	workout,11214,1
4246385,club	dance	gym	night	party	running	summer	work,2388,1
465649852,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,5297021,2
69202023,car	club	dance	gym	party	running	work,11948,0
904320,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,4571,3
547591,club	dance,1710913,3
66720427,car	club	dance	gym	happy	night	party	running	summer	work	workout,209908,0
510809222,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,3536,2
77379817,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,249599,0
78233245,club	dance	party,268434,0
497479362,chill	club	dance	night	party	running	summer,9134324,2
12270346,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,776,0
129011934,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,282118,3
6461526,club	dance,151290,3
67238728,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,27,1
1172328,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,170,2
3589583,chill	club	dance	night	party	relax	running,493,1
71137142,car	chill	club	dance	gym	happy	night	party	running	sad	summer	work	workout,12436,0
128098697,car	chill	club	dance	gym	party	relax	running	summer	work	workout,310557,2
397198362,chill	club	dance	gym	party	relax	running	summer	work,5696423,2
2420400,club	dance	gym	happy	night	party,2046,2
16459005,club	dance,6736,3
128153243,car	chill	club	dance	night	party	sad	sleep	summer,9197980,2
857994,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,2798,3
69106345,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work,1415,3
394000072,car	chill	club	dance	gym	night	party	relax	running	sad	sleep	summer	work	workout,7260670,3
142342967,car	chill	club	dance	gym	happy	party	running	summer	work	workout,5306539,2
84792119,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,186,1
628099,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,45,3
75717117,car	chill	club	dance	gym	happy	night	party	running	summer	work,293585,1
3457053,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work,74815,3
476625352,car	chill	club	dance	gym	party	running	summer	workout,1518490,1
481724342,car	chill	club	dance	gym	happy	party	running	summer	work	workout,9064930,1
2275913,chill	club	dance	gym	happy	night	party	running	summer,4619,0
141299111,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,4521369,1
64111662,chill	club	dance	party	relax	running	sleep	summer,75354,0
446517972,club	running	workout,7460386,2
424166612,car	chill	club	dance	gym	happy	party	running	summer	work	workout,7988922,0
443320582,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,826208,3
123903244,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,6396188,3
78573985,car	chill	club	dance	happy	night	party	relax	running	sad	sleep	summer	work	workout,5847730,2
1171530,club,5929,3
7633200,club	dance,4660136,3
483210912,chill	club	dance	gym	party	running	summer	workout,4795897,1
522269942,chill	club	dance	gym,553473,3
120670682,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,146333,2
478877952,chill	club	summer,12761797,0
70459544,chill	club	dance	relax	summer	work,5151538,2
71173746,chill	club	dance	night	party	relax	running	summer	work	workout,9961,2
74232324,chill	club	dance	gym	happy	party	running	summer	work,1000956,1
594992412,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,13124535,2
12504373,car	club	party	work	workout,3826,3
30687941,club	dance,72503,3
135949700,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	workout,388973,1
98920058,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,81,1
94188742,car	chill	club	dance	gym	happy	party	relax	running	summer	work	workout,556172,2
720737,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,2098,2
524029352,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,1353625,0
65657396,club	dance	party,663082,1
76384675,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,4516100,0
392355262,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,69925,3
395865132,club	summer,259729,1
480047532,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,5234887,3
4638191,chill	club	dance	night	party	running	summer	workout,158706,3
113300436,chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,274673,2
89874951,car	chill	club	dance	gym	night	party	running	summer	work	workout,4515305,0
65791607,club	dance	gym	party	workout,32,0
76520395,club	dance	party	summer	workout,3542201,0
83837264,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1562681,3
133578386,car	chill	club	dance	gym	happy	night	party	running	work	workout,6241616,2
2505668,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,166,1
2183167,car	chill	club	dance	gym	night	party	running	summer	work,835,0
7555631,car	club	dance	gym	party	running	work	workout,187128,0
363542511,club	summer,4842061,0
7936629,club	dance	gym	party	summer,281926,3
102361220,car	chill	club	dance	gym	party	running	summer	work	workout,369408,0
94555888,car	chill	club	dance	gym	night	party	running	summer	work	workout,411542,3
6462567,club	dance	night	summer,251079,1
474157272,chill	club	dance	party	running	summer,280670,0
109170920,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,399881,2
1141674,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,66,0
66105747,club	dance	night,4588804,3
2370001,club,6082322,2
145429542,car	chill	club	dance	gym	night	party	relax	running	summer	work	workout,66,0
498218572,club,7459268,2
43783821,club	dance	night	party	summer	workout,379167,3
508544952,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,542,1
204082,club	dance	night,4600,3
134301270,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,317756,2
583177702,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,5111084,0
61662602,club	dance	gym	night	party	summer	workout,767,2
466414882,club	dance	summer,164002,3
75717123,club	dance	gym	party,293585,1
17944088,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,461,3
37739311,chill	club	dance	gym	party	running	summer	work,374717,1
1120798,club	dance,58723,3
352863581,chill	club	relax	summer,5857665,2
6322621,club	dance	gym	happy	party	running	summer,6824,2
99472148,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,262271,2
95225618,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,4438587,0
64449166,chill	club	dance	gym	party	relax	running	summer	work	workout,75245,2
489709852,club	dance,15622,3
366297231,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,8706544,1
11849933,club	dance,1079,1
71323824,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,1032,1
482064842,club	dance,369230,3
135374352,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,212,2
963074,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,9,0
3167849,club	dance	running,27,1
4008456,car	club	dance	gym	happy	night	party	running	summer,175049,3
553087302,club	dance,1249649,2
85330586,car	chill	club	dance	gym	night	party	running	sleep	summer	work	workout,351586,1
117353496,car	chill	club	dance	gym	night	party	running	summer	work	workout,82264,0
63641813,club	dance	night	party	running	summer,167582,3
4761593,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,228,0
17914791,club	dance,139,0
360671421,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,2668241,2
106479018,car	chill	club	dance	gym	night	party	running	summer	work	workout,165930,2
13832972,car	chill	club	dance	gym	party	running	summer	work	workout,4730,0
554741412,club	dance	party,11948445,3
140883491,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,282118,3
362871201,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,9236850,0
122115924,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work,5973802,2
2186141,car	club	dance	gym	happy	night	party	summer,5035,0
14404625,club	dance	party,10041,3
17919329,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,230,3
363592311,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1061811,2
461205342,club	dance	party	summer,589,2
388736831,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,6067766,2
3002361,club	dance	gym	happy	night	party	workout,170489,3
520449432,chill	club	dance	party	running	summer,11265758,1
86036123,car	chill	club	dance	gym	party	summer	work,1631262,3
71195320,club	dance	gym	party	work	workout,399092,1
130864292,car	chill	club	dance	gym	happy	night	party	relax	running	summer,144446,3
13130077,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,352027,2
102938894,club	dance	party	running	summer	workout,365921,2
543120532,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,483061,2
97973156,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,177707,2
13547629,car	chill	club	dance	gym	night	party	relax	running	summer	work	workout,74804,1
70205643,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,13,2
66024881,club	gym,4585607,3
2603784,car	club	dance	happy	night	party	relax	running	summer,2938,2
489012982,car	chill	club	dance	gym	night	party	summer	workout,7459268,2
73219903,chill	club	dance	gym	happy	night	party	summer,2615,1
17606181,club	gym	party	work,78,0
474654812,car	chill	club	dance	gym	night	party	relax	running	sad	summer	work,1760,2
100512638,club	dance	gym	party,157,0
61664834,car	chill	club	dance	gym	night	party	running	summer	work	workout,8222,0
3921391,chill	club	dance	party	work	workout,14629,1
